date,region,store,category,promo,units
2025-07-14,Ahmadi,Fahaheel,Snacks,0,111
2025-07-21,Ahmadi,Fahaheel,Snacks,0,109
2025-07-28,Ahmadi,Fahaheel,Snacks,0,88
2025-08-04,Ahmadi,Fahaheel,Snacks,0,84
2025-08-11,Ahmadi,Fahaheel,Snacks,0,86
2025-08-18,Ahmadi,Fahaheel,Snacks,0,100
2025-08-25,Ahmadi,Fahaheel,Snacks,0,90
2025-09-01,Ahmadi,Fahaheel,Snacks,0,75
2025-09-08,Ahmadi,Fahaheel,Snacks,0,83
2025-09-15,Ahmadi,Fahaheel,Snacks,0,73
2025-09-22,Ahmadi,Fahaheel,Snacks,1,129
2025-09-29,Ahmadi,Fahaheel,Snacks,0,88
2025-10-06,Ahmadi,Fahaheel,Snacks,0,75
2025-10-13,Ahmadi,Fahaheel,Snacks,0,88
2025-10-20,Ahmadi,Fahaheel,Snacks,0,106
2025-10-27,Ahmadi,Fahaheel,Snacks,0,91
2025-11-03,Ahmadi,Fahaheel,Snacks,0,78
2025-11-10,Ahmadi,Fahaheel,Snacks,0,88
2025-11-17,Ahmadi,Fahaheel,Snacks,0,99
2025-11-24,Ahmadi,Fahaheel,Snacks,1,144
2025-12-01,Ahmadi,Fahaheel,Snacks,0,105
2025-12-08,Ahmadi,Fahaheel,Snacks,0,107
2025-12-15,Ahmadi,Fahaheel,Snacks,0,94
2025-12-22,Ahmadi,Fahaheel,Snacks,0,114
2024-01-01,Ahmadi,Mangaf,Dairy,0,109
2024-01-08,Ahmadi,Mangaf,Dairy,0,102
2024-01-15,Ahmadi,Mangaf,Dairy,0,109
2024-01-22,Ahmadi,Mangaf,Dairy,0,115
2024-01-29,Ahmadi,Mangaf,Dairy,0,118
2024-02-05,Ahmadi,Mangaf,Dairy,0,97
2024-02-12,Ahmadi,Mangaf,Dairy,0,112
2024-02-19,Ahmadi,Mangaf,Dairy,0,120
2024-02-26,Ahmadi,Mangaf,Dairy,1,178
2024-03-04,Ahmadi,Mangaf,Dairy,0,134
2024-03-11,Ahmadi,Mangaf,Dairy,0,189
2024-03-18,Ahmadi,Mangaf,Dairy,0,174
2024-03-25,Ahmadi,Mangaf,Dairy,0,183
2024-04-01,Ahmadi,Mangaf,Dairy,1,193
2024-04-08,Ahmadi,Mangaf,Dairy,1,150
2024-04-15,Ahmadi,Mangaf,Dairy,0,118
2024-04-22,Ahmadi,Mangaf,Dairy,0,131
2024-04-29,Ahmadi,Mangaf,Dairy,0,107
2024-05-06,Ahmadi,Mangaf,Dairy,0,127
2024-05-13,Ahmadi,Mangaf,Dairy,0,115
2024-05-20,Ahmadi,Mangaf,Dairy,1,133
2024-05-27,Ahmadi,Mangaf,Dairy,0,124
2024-06-03,Ahmadi,Mangaf,Dairy,0,125
2024-06-10,Ahmadi,Mangaf,Dairy,0,92
2024-06-17,Ahmadi,Mangaf,Dairy,0,104
2024-06-24,Ahmadi,Mangaf,Dairy,0,105
2024-07-01,Ahmadi,Mangaf,Dairy,1,143
2024-07-08,Ahmadi,Mangaf,Dairy,0,90
2024-07-15,Ahmadi,Mangaf,Dairy,0,117
2024-07-22,Ahmadi,Mangaf,Dairy,0,95
2024-07-29,Ahmadi,Mangaf,Dairy,0,98
2024-08-05,Ahmadi,Mangaf,Dairy,0,92
2024-08-12,Ahmadi,Mangaf,Dairy,0,99
2024-08-19,Ahmadi,Mangaf,Dairy,0,94
2024-08-26,Ahmadi,Mangaf,Dairy,1,123
2024-09-02,Ahmadi,Mangaf,Dairy,0,82
2024-09-09,Ahmadi,Mangaf,Dairy,1,113
2024-09-16,Ahmadi,Mangaf,Dairy,0,88
2024-09-23,Ahmadi,Mangaf,Dairy,0,101
2024-09-30,Ahmadi,Mangaf,Dairy,0,90
2024-10-07,Ahmadi,Mangaf,Dairy,0,84
2024-10-14,Ahmadi,Mangaf,Dairy,0,95
2024-10-21,Ahmadi,Mangaf,Dairy,0,81
2024-10-28,Ahmadi,Mangaf,Dairy,0,90
2024-11-04,Ahmadi,Mangaf,Dairy,0,91
2024-11-11,Ahmadi,Mangaf,Dairy,1,113
2024-11-18,Ahmadi,Mangaf,Dairy,0,91
2024-11-25,Ahmadi,Mangaf,Dairy,0,99
2024-12-02,Ahmadi,Mangaf,Dairy,1,109
2024-12-09,Ahmadi,Mangaf,Dairy,0,102
2024-12-16,Ahmadi,Mangaf,Dairy,0,84
2024-12-23,Ahmadi,Mangaf,Dairy,0,86
2024-12-30,Ahmadi,Mangaf,Dairy,0,119
2025-01-06,Ahmadi,Mangaf,Dairy,0,112
2025-01-13,Ahmadi,Mangaf,Dairy,1,160
2025-01-20,Ahmadi,Mangaf,Dairy,0,123
2025-01-27,Ahmadi,Mangaf,Dairy,0,97
2025-02-03,Ahmadi,Mangaf,Dairy,0,139
2025-02-10,Ahmadi,Mangaf,Dairy,1,162
2025-02-17,Ahmadi,Mangaf,Dairy,0,123
2025-02-24,Ahmadi,Mangaf,Dairy,0,128
2025-03-03,Ahmadi,Mangaf,Dairy,0,96
2025-03-10,Ahmadi,Mangaf,Dairy,0,160
2025-03-17,Ahmadi,Mangaf,Dairy,0,210
2025-03-24,Ahmadi,Mangaf,Dairy,0,163
2025-03-31,Ahmadi,Mangaf,Dairy,0,206
2025-04-07,Ahmadi,Mangaf,Dairy,1,189
2025-04-14,Ahmadi,Mangaf,Dairy,0,122
2025-04-21,Ahmadi,Mangaf,Dairy,0,122
2025-04-28,Ahmadi,Mangaf,Dairy,0,119
2025-05-05,Ahmadi,Mangaf,Dairy,0,122
2025-05-12,Ahmadi,Mangaf,Dairy,0,128
2025-05-19,Ahmadi,Mangaf,Dairy,0,122
2025-05-26,Ahmadi,Mangaf,Dairy,1,159
2025-06-02,Ahmadi,Mangaf,Dairy,1,149
2025-06-09,Ahmadi,Mangaf,Dairy,0,143
2025-06-16,Ahmadi,Mangaf,Dairy,0,121
2025-06-23,Ahmadi,Mangaf,Dairy,1,144
2025-06-30,Ahmadi,Mangaf,Dairy,0,103
2025-07-07,Ahmadi,Mangaf,Dairy,0,117
2025-07-14,Ahmadi,Mangaf,Dairy,0,109
2025-07-21,Ahmadi,Mangaf,Dairy,0,115
2025-07-28,Ahmadi,Mangaf,Dairy,0,104
2025-08-04,Ahmadi,Mangaf,Dairy,1,140
2025-08-11,Ahmadi,Mangaf,Dairy,0,93
2025-08-18,Ahmadi,Mangaf,Dairy,0,81
2025-08-25,Ahmadi,Mangaf,Dairy,0,90
2025-09-01,Ahmadi,Mangaf,Dairy,0,85
2025-09-08,Ahmadi,Mangaf,Dairy,0,84
2025-09-15,Ahmadi,Mangaf,Dairy,0,98
2025-09-22,Ahmadi,Mangaf,Dairy,0,95
2025-09-29,Ahmadi,Mangaf,Dairy,1,120
2025-10-06,Ahmadi,Mangaf,Dairy,1,114
2025-10-13,Ahmadi,Mangaf,Dairy,1,127
2025-10-20,Ahmadi,Mangaf,Dairy,0,92
2025-10-27,Ahmadi,Mangaf,Dairy,0,97
2025-11-03,Ahmadi,Mangaf,Dairy,1,135
2025-11-10,Ahmadi,Mangaf,Dairy,0,96
2025-11-17,Ahmadi,Mangaf,Dairy,1,127
2025-11-24,Ahmadi,Mangaf,Dairy,0,114
2025-12-01,Ahmadi,Mangaf,Dairy,0,103
2025-12-08,Ahmadi,Mangaf,Dairy,0,109
2025-12-15,Ahmadi,Mangaf,Dairy,1,162
2025-12-22,Ahmadi,Mangaf,Dairy,0,114
2024-01-01,Ahmadi,Mangaf,Bakery,0,70
2024-01-08,Ahmadi,Mangaf,Bakery,1,113
2024-01-15,Ahmadi,Mangaf,Bakery,0,82
2024-01-22,Ahmadi,Mangaf,Bakery,1,94
2024-01-29,Ahmadi,Mangaf,Bakery,1,106
2024-02-05,Ahmadi,Mangaf,Bakery,0,79
2024-02-12,Ahmadi,Mangaf,Bakery,0,84
2024-02-19,Ahmadi,Mangaf,Bakery,0,98
2024-02-26,Ahmadi,Mangaf,Bakery,0,75
2024-03-04,Ahmadi,Mangaf,Bakery,0,76
2024-03-11,Ahmadi,Mangaf,Bakery,0,137
2024-03-18,Ahmadi,Mangaf,Bakery,1,162
2024-03-25,Ahmadi,Mangaf,Bakery,0,124
2024-04-01,Ahmadi,Mangaf,Bakery,0,116
2024-04-08,Ahmadi,Mangaf,Bakery,0,104
2024-04-15,Ahmadi,Mangaf,Bakery,0,102
2024-04-22,Ahmadi,Mangaf,Bakery,0,90
2024-04-29,Ahmadi,Mangaf,Bakery,0,86
2024-05-06,Ahmadi,Mangaf,Bakery,0,95
2024-05-13,Ahmadi,Mangaf,Bakery,0,97
2024-05-20,Ahmadi,Mangaf,Bakery,0,90
2024-05-27,Ahmadi,Mangaf,Bakery,0,86
2024-06-03,Ahmadi,Mangaf,Bakery,0,76
2024-06-10,Ahmadi,Mangaf,Bakery,0,84
2024-06-17,Ahmadi,Mangaf,Bakery,0,97
2024-06-24,Ahmadi,Mangaf,Bakery,0,73
2024-07-01,Ahmadi,Mangaf,Bakery,1,83
2024-07-08,Ahmadi,Mangaf,Bakery,0,65
2024-07-15,Ahmadi,Mangaf,Bakery,1,94
2024-07-22,Ahmadi,Mangaf,Bakery,0,79
2024-07-29,Ahmadi,Mangaf,Bakery,0,77
2024-08-05,Ahmadi,Mangaf,Bakery,0,65
2024-08-12,Ahmadi,Mangaf,Bakery,0,64
2024-08-19,Ahmadi,Mangaf,Bakery,1,97
2024-08-26,Ahmadi,Mangaf,Bakery,0,66
2024-09-02,Ahmadi,Mangaf,Bakery,0,68
2024-09-09,Ahmadi,Mangaf,Bakery,0,62
2024-09-16,Ahmadi,Mangaf,Bakery,0,66
2024-09-23,Ahmadi,Mangaf,Bakery,0,63
2024-09-30,Ahmadi,Mangaf,Bakery,1,90
2024-10-07,Ahmadi,Mangaf,Bakery,1,75
2024-10-14,Ahmadi,Mangaf,Bakery,0,56
2024-10-21,Ahmadi,Mangaf,Bakery,0,67
2024-10-28,Ahmadi,Mangaf,Bakery,0,53
2024-11-04,Ahmadi,Mangaf,Bakery,0,69
2024-11-11,Ahmadi,Mangaf,Bakery,1,96
2024-11-18,Ahmadi,Mangaf,Bakery,0,72
2024-11-25,Ahmadi,Mangaf,Bakery,0,72
2024-12-02,Ahmadi,Mangaf,Bakery,0,77
2024-12-09,Ahmadi,Mangaf,Bakery,0,76
2024-12-16,Ahmadi,Mangaf,Bakery,1,87
2024-12-23,Ahmadi,Mangaf,Bakery,1,102
2024-12-30,Ahmadi,Mangaf,Bakery,0,75
2025-01-06,Ahmadi,Mangaf,Bakery,0,96
2025-01-13,Ahmadi,Mangaf,Bakery,0,92
2025-01-20,Ahmadi,Mangaf,Bakery,0,88
2025-01-27,Ahmadi,Mangaf,Bakery,0,94
2025-02-03,Ahmadi,Mangaf,Bakery,0,91
2025-02-10,Ahmadi,Mangaf,Bakery,0,107
2025-02-17,Ahmadi,Mangaf,Bakery,0,90
2025-02-24,Ahmadi,Mangaf,Bakery,0,116
2025-03-03,Ahmadi,Mangaf,Bakery,0,110
2025-03-10,Ahmadi,Mangaf,Bakery,0,133
2025-03-17,Ahmadi,Mangaf,Bakery,0,142
2025-03-24,Ahmadi,Mangaf,Bakery,0,152
2025-03-31,Ahmadi,Mangaf,Bakery,1,202
2025-04-07,Ahmadi,Mangaf,Bakery,0,112
2025-04-14,Ahmadi,Mangaf,Bakery,0,98
2025-04-21,Ahmadi,Mangaf,Bakery,0,94
2025-04-28,Ahmadi,Mangaf,Bakery,0,101
2025-05-05,Ahmadi,Mangaf,Bakery,0,81
2025-05-12,Ahmadi,Mangaf,Bakery,0,91
2025-05-19,Ahmadi,Mangaf,Bakery,1,122
2025-05-26,Ahmadi,Mangaf,Bakery,0,86
2025-06-02,Ahmadi,Mangaf,Bakery,0,114
2025-06-09,Ahmadi,Mangaf,Bakery,0,98
2025-06-16,Ahmadi,Mangaf,Bakery,0,90
2025-06-23,Ahmadi,Mangaf,Bakery,0,94
2025-06-30,Ahmadi,Mangaf,Bakery,0,86
2025-07-07,Ahmadi,Mangaf,Bakery,0,79
2025-07-14,Ahmadi,Mangaf,Bakery,0,86
2025-07-21,Ahmadi,Mangaf,Bakery,0,71
2025-07-28,Ahmadi,Mangaf,Bakery,0,72
2025-08-04,Ahmadi,Mangaf,Bakery,0,83
2025-08-11,Ahmadi,Mangaf,Bakery,1,98
2025-08-18,Ahmadi,Mangaf,Bakery,0,78
2025-08-25,Ahmadi,Mangaf,Bakery,0,74
2025-09-01,Ahmadi,Mangaf,Bakery,0,62
2025-09-08,Ahmadi,Mangaf,Bakery,0,67
2025-09-15,Ahmadi,Mangaf,Bakery,0,76
2025-09-22,Ahmadi,Mangaf,Bakery,0,68
2025-09-29,Ahmadi,Mangaf,Bakery,0,74
2025-10-06,Ahmadi,Mangaf,Bakery,0,69
2025-10-13,Ahmadi,Mangaf,Bakery,0,62
2025-10-20,Ahmadi,Mangaf,Bakery,0,76
2025-10-27,Ahmadi,Mangaf,Bakery,0,69
2025-11-03,Ahmadi,Mangaf,Bakery,0,61
2025-11-10,Ahmadi,Mangaf,Bakery,0,85
2025-11-17,Ahmadi,Mangaf,Bakery,0,75
2025-11-24,Ahmadi,Mangaf,Bakery,1,96
2025-12-01,Ahmadi,Mangaf,Bakery,0,64
2025-12-08,Ahmadi,Mangaf,Bakery,0,80
2025-12-15,Ahmadi,Mangaf,Bakery,1,113
2025-12-22,Ahmadi,Mangaf,Bakery,1,95
2024-01-01,Ahmadi,Mangaf,Beverages,0,118
2024-01-08,Ahmadi,Mangaf,Beverages,0,100
2024-01-15,Ahmadi,Mangaf,Beverages,0,140
2024-01-22,Ahmadi,Mangaf,Beverages,0,133
2024-01-29,Ahmadi,Mangaf,Beverages,0,147
2024-02-05,Ahmadi,Mangaf,Beverages,0,160
2024-02-12,Ahmadi,Mangaf,Beverages,0,134
2024-02-19,Ahmadi,Mangaf,Beverages,0,111
2024-02-26,Ahmadi,Mangaf,Beverages,0,160
2024-03-04,Ahmadi,Mangaf,Beverages,0,137
2024-03-11,Ahmadi,Mangaf,Beverages,1,231
2024-03-18,Ahmadi,Mangaf,Beverages,0,230
2024-03-25,Ahmadi,Mangaf,Beverages,1,267
2024-04-01,Ahmadi,Mangaf,Beverages,0,259
2024-04-08,Ahmadi,Mangaf,Beverages,0,163
2024-04-15,Ahmadi,Mangaf,Beverages,0,126
2024-04-22,Ahmadi,Mangaf,Beverages,0,153
2024-04-29,Ahmadi,Mangaf,Beverages,0,143
2024-05-06,Ahmadi,Mangaf,Beverages,0,161
2024-05-13,Ahmadi,Mangaf,Beverages,0,145
2024-05-20,Ahmadi,Mangaf,Beverages,0,163
2024-05-27,Ahmadi,Mangaf,Beverages,0,152
2024-06-03,Ahmadi,Mangaf,Beverages,0,170
2024-06-10,Ahmadi,Mangaf,Beverages,0,144
2024-06-17,Ahmadi,Mangaf,Beverages,0,128
2024-06-24,Ahmadi,Mangaf,Beverages,0,132
2024-07-01,Ahmadi,Mangaf,Beverages,0,120
2024-07-08,Ahmadi,Mangaf,Beverages,0,114
2024-07-15,Ahmadi,Mangaf,Beverages,0,125
2024-07-22,Ahmadi,Mangaf,Beverages,0,126
2024-07-29,Ahmadi,Mangaf,Beverages,0,114
2024-08-05,Ahmadi,Mangaf,Beverages,0,115
2024-08-12,Ahmadi,Mangaf,Beverages,0,102
2024-08-19,Ahmadi,Mangaf,Beverages,0,103
2024-08-26,Ahmadi,Mangaf,Beverages,0,103
2024-09-02,Ahmadi,Mangaf,Beverages,0,83
2024-09-09,Ahmadi,Mangaf,Beverages,0,87
2024-09-16,Ahmadi,Mangaf,Beverages,0,98
2024-09-23,Ahmadi,Mangaf,Beverages,0,93
2024-09-30,Ahmadi,Mangaf,Beverages,1,129
2024-10-07,Ahmadi,Mangaf,Beverages,0,85
2024-10-14,Ahmadi,Mangaf,Beverages,0,108
2024-10-21,Ahmadi,Mangaf,Beverages,0,118
2024-10-28,Ahmadi,Mangaf,Beverages,0,106
2024-11-04,Ahmadi,Mangaf,Beverages,0,114
2024-11-11,Ahmadi,Mangaf,Beverages,0,112
2024-11-18,Ahmadi,Mangaf,Beverages,1,159
2024-11-25,Ahmadi,Mangaf,Beverages,0,118
2024-12-02,Ahmadi,Mangaf,Beverages,0,104
2024-12-09,Ahmadi,Mangaf,Beverages,0,144
2024-12-16,Ahmadi,Mangaf,Beverages,0,110
2024-12-23,Ahmadi,Mangaf,Beverages,0,138
2024-12-30,Ahmadi,Mangaf,Beverages,1,189
2025-01-06,Ahmadi,Mangaf,Beverages,0,123
2025-01-13,Ahmadi,Mangaf,Beverages,1,179
2025-01-20,Ahmadi,Mangaf,Beverages,0,142
2025-01-27,Ahmadi,Mangaf,Beverages,0,152
2025-02-03,Ahmadi,Mangaf,Beverages,1,214
2025-02-10,Ahmadi,Mangaf,Beverages,0,139
2025-02-17,Ahmadi,Mangaf,Beverages,0,157
2025-02-24,Ahmadi,Mangaf,Beverages,0,176
2025-03-03,Ahmadi,Mangaf,Beverages,0,179
2025-03-10,Ahmadi,Mangaf,Beverages,0,264
2025-03-17,Ahmadi,Mangaf,Beverages,0,261
2025-03-24,Ahmadi,Mangaf,Beverages,0,240
2025-03-31,Ahmadi,Mangaf,Beverages,0,223
2025-04-07,Ahmadi,Mangaf,Beverages,0,187
2025-04-14,Ahmadi,Mangaf,Beverages,0,167
2025-04-21,Ahmadi,Mangaf,Beverages,0,180
2025-04-28,Ahmadi,Mangaf,Beverages,1,198
2025-05-05,Ahmadi,Mangaf,Beverages,0,141
2025-05-12,Ahmadi,Mangaf,Beverages,0,170
2025-05-19,Ahmadi,Mangaf,Beverages,0,184
2025-05-26,Ahmadi,Mangaf,Beverages,0,151
2025-06-02,Ahmadi,Mangaf,Beverages,0,138
2025-06-09,Ahmadi,Mangaf,Beverages,0,159
2025-06-16,Ahmadi,Mangaf,Beverages,0,155
2025-06-23,Ahmadi,Mangaf,Beverages,1,181
2025-06-30,Ahmadi,Mangaf,Beverages,0,124
2025-07-07,Ahmadi,Mangaf,Beverages,0,158
2025-07-14,Ahmadi,Mangaf,Beverages,0,130
2025-07-21,Ahmadi,Mangaf,Beverages,0,149
2025-07-28,Ahmadi,Mangaf,Beverages,0,112
2025-08-04,Ahmadi,Mangaf,Beverages,0,129
2025-08-11,Ahmadi,Mangaf,Beverages,0,114
2025-08-18,Ahmadi,Mangaf,Beverages,0,118
2025-08-25,Ahmadi,Mangaf,Beverages,0,123
2025-09-01,Ahmadi,Mangaf,Beverages,0,113
2025-09-08,Ahmadi,Mangaf,Beverages,0,123
2025-09-15,Ahmadi,Mangaf,Beverages,0,117
2025-09-22,Ahmadi,Mangaf,Beverages,0,106
2025-09-29,Ahmadi,Mangaf,Beverages,0,100
2025-10-06,Ahmadi,Mangaf,Beverages,0,104
2025-10-13,Ahmadi,Mangaf,Beverages,0,124
2025-10-20,Ahmadi,Mangaf,Beverages,0,105
2025-10-27,Ahmadi,Mangaf,Beverages,0,97
2025-11-03,Ahmadi,Mangaf,Beverages,0,129
2025-11-10,Ahmadi,Mangaf,Beverages,0,135
2025-11-17,Ahmadi,Mangaf,Beverages,0,112
2025-11-24,Ahmadi,Mangaf,Beverages,0,137
2025-12-01,Ahmadi,Mangaf,Beverages,1,163
2025-12-08,Ahmadi,Mangaf,Beverages,1,160
2025-12-15,Ahmadi,Mangaf,Beverages,0,147
2025-12-22,Ahmadi,Mangaf,Beverages,1,171
2024-01-01,Ahmadi,Mangaf,Snacks,0,60
2024-01-08,Ahmadi,Mangaf,Snacks,0,58
2024-01-15,Ahmadi,Mangaf,Snacks,0,53
2024-01-22,Ahmadi,Mangaf,Snacks,0,67
2024-01-29,Ahmadi,Mangaf,Snacks,0,59
2024-02-05,Ahmadi,Mangaf,Snacks,0,62
2024-02-12,Ahmadi,Mangaf,Snacks,0,69
2024-02-19,Ahmadi,Mangaf,Snacks,0,74
2024-02-26,Ahmadi,Mangaf,Snacks,0,65
2024-03-04,Ahmadi,Mangaf,Snacks,0,69
2024-03-11,Ahmadi,Mangaf,Snacks,0,93
2024-03-18,Ahmadi,Mangaf,Snacks,0,88
2024-03-25,Ahmadi,Mangaf,Snacks,0,106
2024-04-01,Ahmadi,Mangaf,Snacks,0,109
2024-04-08,Ahmadi,Mangaf,Snacks,0,79
2024-04-15,Ahmadi,Mangaf,Snacks,1,91
2024-04-22,Ahmadi,Mangaf,Snacks,0,83
2024-04-29,Ahmadi,Mangaf,Snacks,0,65
2024-05-06,Ahmadi,Mangaf,Snacks,0,65
2024-05-13,Ahmadi,Mangaf,Snacks,1,92
2024-05-20,Ahmadi,Mangaf,Snacks,0,57
2024-05-27,Ahmadi,Mangaf,Snacks,0,70
2024-06-03,Ahmadi,Mangaf,Snacks,0,65
2024-06-10,Ahmadi,Mangaf,Snacks,0,65
2024-06-17,Ahmadi,Mangaf,Snacks,0,54
2024-06-24,Ahmadi,Mangaf,Snacks,0,60
2024-07-01,Ahmadi,Mangaf,Snacks,0,62
2024-07-08,Ahmadi,Mangaf,Snacks,0,62
2024-07-15,Ahmadi,Mangaf,Snacks,0,58
2024-07-22,Ahmadi,Mangaf,Snacks,0,59
2024-07-29,Ahmadi,Mangaf,Snacks,0,65
2024-08-05,Ahmadi,Mangaf,Snacks,0,52
2024-08-12,Ahmadi,Mangaf,Snacks,0,46
2024-08-19,Ahmadi,Mangaf,Snacks,0,61
2024-08-26,Ahmadi,Mangaf,Snacks,0,46
2024-09-02,Ahmadi,Mangaf,Snacks,0,55
2024-09-09,Ahmadi,Mangaf,Snacks,1,66
2024-09-16,Ahmadi,Mangaf,Snacks,1,58
2024-09-23,Ahmadi,Mangaf,Snacks,1,67
2024-09-30,Ahmadi,Mangaf,Snacks,1,73
2024-10-07,Ahmadi,Mangaf,Snacks,0,38
2024-10-14,Ahmadi,Mangaf,Snacks,0,50
2024-10-21,Ahmadi,Mangaf,Snacks,0,50
2024-10-28,Ahmadi,Mangaf,Snacks,1,74
2024-11-04,Ahmadi,Mangaf,Snacks,0,54
2024-11-11,Ahmadi,Mangaf,Snacks,0,47
2024-11-18,Ahmadi,Mangaf,Snacks,0,41
2024-11-25,Ahmadi,Mangaf,Snacks,0,57
2024-12-02,Ahmadi,Mangaf,Snacks,1,79
2024-12-09,Ahmadi,Mangaf,Snacks,0,56
2024-12-16,Ahmadi,Mangaf,Snacks,0,59
2024-12-23,Ahmadi,Mangaf,Snacks,0,56
2024-12-30,Ahmadi,Mangaf,Snacks,0,67
2025-01-06,Ahmadi,Mangaf,Snacks,0,65
2025-01-13,Ahmadi,Mangaf,Snacks,0,71
2025-01-20,Ahmadi,Mangaf,Snacks,0,67
2025-01-27,Ahmadi,Mangaf,Snacks,0,65
2025-02-03,Ahmadi,Mangaf,Snacks,0,68
2025-02-10,Ahmadi,Mangaf,Snacks,0,86
2025-02-17,Ahmadi,Mangaf,Snacks,0,83
2025-02-24,Ahmadi,Mangaf,Snacks,1,108
2025-03-03,Ahmadi,Mangaf,Snacks,0,86
2025-03-10,Ahmadi,Mangaf,Snacks,0,111
2025-03-17,Ahmadi,Mangaf,Snacks,0,114
2025-03-24,Ahmadi,Mangaf,Snacks,0,101
2025-03-31,Ahmadi,Mangaf,Snacks,0,122
2025-04-07,Ahmadi,Mangaf,Snacks,1,114
2025-04-14,Ahmadi,Mangaf,Snacks,1,100
2025-04-21,Ahmadi,Mangaf,Snacks,0,92
2025-04-28,Ahmadi,Mangaf,Snacks,0,72
2025-05-05,Ahmadi,Mangaf,Snacks,0,77
2025-05-12,Ahmadi,Mangaf,Snacks,0,78
2025-05-19,Ahmadi,Mangaf,Snacks,0,83
2025-05-26,Ahmadi,Mangaf,Snacks,0,83
2025-06-02,Ahmadi,Mangaf,Snacks,0,68
2025-06-09,Ahmadi,Mangaf,Snacks,1,101
2025-06-16,Ahmadi,Mangaf,Snacks,1,115
2025-06-23,Ahmadi,Mangaf,Snacks,0,65
2025-06-30,Ahmadi,Mangaf,Snacks,0,71
2025-07-07,Ahmadi,Mangaf,Snacks,0,64
2025-07-14,Ahmadi,Mangaf,Snacks,0,68
2025-07-21,Ahmadi,Mangaf,Snacks,0,60
2025-07-28,Ahmadi,Mangaf,Snacks,0,65
2025-08-04,Ahmadi,Mangaf,Snacks,0,43
2025-08-11,Ahmadi,Mangaf,Snacks,0,54
2025-08-18,Ahmadi,Mangaf,Snacks,0,58
2025-08-25,Ahmadi,Mangaf,Snacks,0,59
2025-09-01,Ahmadi,Mangaf,Snacks,1,71
2025-09-08,Ahmadi,Mangaf,Snacks,0,51
2025-09-15,Ahmadi,Mangaf,Snacks,0,61
2025-09-22,Ahmadi,Mangaf,Snacks,0,44
2025-09-29,Ahmadi,Mangaf,Snacks,0,52
2025-10-06,Ahmadi,Mangaf,Snacks,0,59
2025-10-13,Ahmadi,Mangaf,Snacks,0,53
2025-10-20,Ahmadi,Mangaf,Snacks,0,57
2025-10-27,Ahmadi,Mangaf,Snacks,1,74
2025-11-03,Ahmadi,Mangaf,Snacks,0,55
2025-11-10,Ahmadi,Mangaf,Snacks,0,58
2025-11-17,Ahmadi,Mangaf,Snacks,0,53
2025-11-24,Ahmadi,Mangaf,Snacks,0,60
2025-12-01,Ahmadi,Mangaf,Snacks,0,62
2025-12-08,Ahmadi,Mangaf,Snacks,0,65
2025-12-15,Ahmadi,Mangaf,Snacks,0,61
2025-12-22,Ahmadi,Mangaf,Snacks,1,83
